日期,AQI,质量等级,PM2.5,PM10,SO2,CO,NO2,O3_8h,天气状况,气温,风力风向
2016-04-06,192,中度污染,144,182,30,2.0,71,96,阵雨/阵雨,22℃/12℃,无持续风向≤3级/无持续风向≤3级
2016-04-07,108,轻度污染,81,112,4,1.0,43,90,晴/晴,24℃/9℃,北风3-4级/北风3-4级
2016-04-08,71,良,25,92,5,0.4,32,97,晴/晴,25℃/10℃,南风3-4级/无持续风向≤3级
2016-04-09,148,轻度污染,73,245,11,0.7,55,95,晴/晴,26℃/8℃,无持续风向≤3级/无持续风向≤3级
2016-04-10,121,轻度污染,54,192,13,0.8,43,95,晴/晴,19℃/5℃,无持续风向≤3级/无持续风向≤3级
2016-04-11,77,良,41,103,9,0.6,42,89,阴/小雨,17℃/8℃,无持续风向≤3级/无持续风向≤3级
2016-04-12,105,轻度污染,79,104,6,0.8,58,76,多云/多云,20℃/8℃,无持续风向≤3级/无持续风向≤3级
2016-04-13,158,中度污染,120,134,7,1.0,64,104,晴/晴,26℃/10℃,北风3-4级/北风3-4级
2016-04-14,76,良,32,101,4,0.3,28,108,晴/多云,24℃/10℃,无持续风向≤3级/无持续风向≤3级
2016-04-15,80,良,59,107,16,1.0,58,91,阵雨/小雨,23℃/13℃,无持续风向≤3级/北风3-4级
2016-04-17,46,优,16,35,2,0.3,16,91,晴/阴,20℃/10℃,北风3-4级/北风3-4级
2016-04-18,50,优,19,39,3,0.3,25,100,晴/阴,21℃/8℃,北风3-4级/无持续风向≤3级
2016-04-19,98,良,73,104,20,1.3,65,64,小雨/多云,15℃/9℃,无持续风向≤3级/无持续风向≤3级
2016-04-20,92,良,68,102,8,0.9,44,121,多云/晴,26℃/10℃,无持续风向≤3级/无持续风向≤3级
2016-04-21,127,轻度污染,96,165,7,0.9,58,124,晴/晴,30℃/15℃,北风3-4级/北风4-5级
2016-04-22,74,良,33,97,2,0.3,23,108,晴/晴,25℃/10℃,北风3-4级/无持续风向≤3级
2016-04-23,54,良,23,58,4,0.3,30,97,晴/晴,23℃/8℃,无持续风向≤3级/无持续风向≤3级
2016-04-24,113,轻度污染,85,149,22,0.9,53,152,晴/晴,27℃/16℃,南风3-4级/南风3-4级
2016-04-25,119,轻度污染,90,141,14,0.7,34,172,晴/多云,29℃/14℃,南风3-4级/无持续风向≤3级
2016-04-26,95,良,71,124,26,1.4,44,141,多云/阴,24℃/13℃,无持续风向≤3级/无持续风向≤3级
2016-04-27,120,轻度污染,91,134,9,1.1,62,115,阴/阴,18℃/12℃,无持续风向≤3级/无持续风向≤3级
2016-04-28,122,轻度污染,81,100,7,1.0,49,184,晴/多云,26℃/13℃,南风3-4级/无持续风向≤3级
2016-04-29,168,中度污染,127,160,17,1.4,65,185,多云/晴,28℃/15℃,无持续风向≤3级/无持续风向≤3级
2016-04-30,209,重度污染,159,168,10,1.4,58,232,霾/霾,31℃/15℃,无持续风向≤3级/无持续风向≤3级
2016-05-01,234,重度污染,184,166,26,2.3,43,236,霾/雷阵雨,32℃/17℃,无持续风向≤3级/北风3-4级
2016-05-02,82,良,50,103,2,0.5,20,138,阵雨/多云,22℃/10℃,北风4-5级/北风3-4级
2016-05-03,60,良,23,70,2,0.4,29,101,晴/晴,27℃/10℃,北风4-5级/无持续风向≤3级
2016-05-04,68,良,29,59,4,0.5,49,121,多云/阵雨,28℃/15℃,无持续风向≤3级/无持续风向≤3级
2016-05-05,102,轻度污染,62,153,14,0.9,43,129,多云/晴,27℃/14℃,北风4-5级/北风4-5级
2016-05-06,116,轻度污染,57,182,2,0.2,13,100,晴/晴,25℃/12℃,北风4-5级/无持续风向≤3级
2016-05-07,74,良,23,55,3,0.3,29,128,晴/晴,26℃/12℃,无持续风向≤3级/无持续风向≤3级
2016-05-08,97,良,60,103,15,0.7,44,156,晴/阴,27℃/15℃,南风3-4级/无持续风向≤3级
2016-05-09,64,良,36,64,4,0.5,39,116,小雨/多云,22℃/12℃,无持续风向≤3级/无持续风向≤3级
2016-05-10,100,良,43,76,4,0.5,36,160,晴/多云,27℃/17℃,无持续风向≤3级/无持续风向≤3级
2016-05-11,200,中度污染,150,166,12,1.1,36,177,多云/雷阵雨,29℃/19℃,无持续风向≤3级/北风3-4级
2016-05-12,62,良,34,45,3,0.5,28,114,多云/晴,23℃/9℃,北风4-5级/北风3-4级
2016-05-13,73,良,32,60,6,0.6,43,127,晴/小雨,25℃/13℃,无持续风向≤3级/无持续风向≤3级
2016-05-14,58,良,41,33,3,0.5,35,84,小雨/阴,15℃/11℃,无持续风向≤3级/北风3-4级
2016-05-15,49,优,34,33,2,0.5,36,87,多云/晴,24℃/10℃,北风4-5级/无持续风向≤3级
2016-05-16,75,良,24,59,3,0.5,43,129,晴/晴,30℃/15℃,南风3-4级/无持续风向≤3级
2016-05-17,162,中度污染,58,104,11,0.6,52,227,晴/晴,31℃/17℃,无持续风向≤3级/无持续风向≤3级
2016-05-18,134,轻度污染,61,101,9,0.5,35,197,晴/多云,28℃/18℃,无持续风向≤3级/无持续风向≤3级
2016-05-19,184,中度污染,86,118,15,0.8,38,249,晴/霾,29℃/15℃,无持续风向≤3级/无持续风向≤3级
2016-05-20,171,中度污染,88,110,20,1.1,49,236,霾/霾,30℃/16℃,无持续风向≤3级/无持续风向≤3级
2016-05-21,150,轻度污染,68,83,18,0.8,47,215,霾/晴,30℃/15℃,无持续风向≤3级/无持续风向≤3级
2016-05-22,142,轻度污染,49,87,8,0.7,51,206,多云/多云,29℃/18℃,无持续风向≤3级/无持续风向≤3级
2016-05-23,95,良,61,106,14,0.9,45,153,阵雨/阵雨,24℃/13℃,无持续风向≤3级/无持续风向≤3级
2016-05-24,75,良,19,44,3,0.4,28,129,多云/阵雨,29℃/17℃,南风3-4级/北风3-4级
2016-05-25,66,良,13,31,3,0.3,25,119,多云/多云,30℃/17℃,南风3-4级/北风3-4级
2016-05-26,63,良,22,61,2,0.3,31,115,晴/晴,30℃/16℃,北风4-5级/无持续风向≤3级
2016-05-27,122,轻度污染,48,104,12,0.6,50,184,晴/多云,31℃/18℃,南风3-4级/无持续风向≤3级
2016-05-28,138,轻度污染,48,87,10,0.7,38,201,多云/多云,30℃/18℃,无持续风向≤3级/北风3-4级
2016-05-29,95,良,33,76,5,0.5,30,153,晴/晴,31℃/18℃,北风3-4级/无持续风向≤3级
2016-05-30,204,重度污染,82,147,16,1.1,51,283,多云/阴,34℃/22℃,无持续风向≤3级/无持续风向≤3级
2016-05-31,138,轻度污染,45,115,11,0.8,36,201,多云/多云,29℃/17℃,无持续风向≤3级/无持续风向≤3级
2016-06-01,108,轻度污染,37,73,6,0.7,42,168,多云/多云,30℃/18℃,无持续风向≤3级/无持续风向≤3级
2016-06-02,156,中度污染,53,88,9,0.8,51,221,晴/多云,31℃/18℃,南风3-4级/无持续风向≤3级
2016-06-03,160,中度污染,82,125,21,1.2,61,225,阴/阴,29℃/19℃,无持续风向≤3级/无持续风向≤3级
2016-06-04,179,中度污染,87,127,16,0.9,38,244,阴/多云,29℃/19℃,无持续风向≤3级/无持续风向≤3级
2016-06-05,161,中度污染,71,98,14,0.9,38,226,阴/多云,30℃/18℃,无持续风向≤3级/无持续风向≤3级
2016-06-06,189,中度污染,87,119,7,0.9,32,254,多云/小到中雨,31℃/19℃,无持续风向≤3级/无持续风向≤3级
2016-06-07,127,轻度污染,60,0,2,0.8,25,189,阵雨/晴,25℃/16℃,无持续风向≤3级/无持续风向≤3级
2016-06-08,170,中度污染,129,129,3,1.2,36,223,多云/霾,31℃/19℃,无持续风向≤3级/无持续风向≤3级
2016-06-09,153,中度污染,106,140,7,1.0,33,218,阴/雷阵雨,32℃/22℃,南风3-4级/南风3-4级
2016-06-10,123,轻度污染,52,32,2,0.6,20,185,雷阵雨/晴,32℃/20℃,北风3-4级/无持续风向≤3级
2016-06-11,64,良,12,30,2,0.4,25,116,晴/多云,30℃/18℃,北风3-4级/无持续风向≤3级
2016-06-12,146,轻度污染,71,100,7,1.0,33,210,多云/阴,32℃/20℃,无持续风向≤3级/无持续风向≤3级
2016-06-13,96,良,47,0,2,0.6,28,155,雷阵雨/中到大雨,25℃/18℃,无持续风向≤3级/无持续风向≤3级
2016-06-14,50,优,35,44,2,0.6,26,95,雷阵雨/阵雨,26℃/18℃,无持续风向≤3级/无持续风向≤3级
2016-06-15,92,良,19,40,2,0.5,30,150,晴/晴,30℃/17℃,无持续风向≤3级/无持续风向≤3级
2016-06-16,90,良,26,59,2,0.6,47,148,晴/多云,34℃/22℃,无持续风向≤3级/无持续风向≤3级
2016-06-17,59,良,24,56,2,0.6,47,103,多云/雷阵雨,32℃/20℃,无持续风向≤3级/无持续风向≤3级
2016-06-18,145,轻度污染,42,72,4,0.7,44,209,多云/晴,32℃/20℃,无持续风向≤3级/无持续风向≤3级
2016-06-19,149,轻度污染,65,98,5,0.8,39,213,多云/雷阵雨,35℃/23℃,无持续风向≤3级/无持续风向≤3级
2016-06-20,166,中度污染,85,101,5,1.0,28,231,雷阵雨/雷阵雨,33℃/22℃,无持续风向≤3级/无持续风向≤3级
2016-06-21,175,中度污染,85,89,2,0.9,30,240,雷阵雨/多云,33℃/24℃,无持续风向≤3级/无持续风向≤3级
2016-06-22,150,轻度污染,56,85,2,0.7,32,214,雷阵雨/雷阵雨,35℃/23℃,无持续风向≤3级/无持续风向≤3级
2016-06-23,117,轻度污染,76,102,6,1.1,38,178,阴/多云,35℃/21℃,无持续风向≤3级/无持续风向≤3级
2016-06-24,70,良,13,30,2,0.6,30,123,晴/晴,33℃/22℃,北风3-4级/无持续风向≤3级
2016-06-25,59,良,18,38,2,0.4,32,110,晴/晴,35℃/22℃,无持续风向≤3级/无持续风向≤3级
2016-06-26,140,轻度污染,41,77,5,0.5,42,203,晴/阴,36℃/24℃,南风3-4级/南风3-4级
2016-06-27,98,良,60,88,7,0.7,39,157,雷阵雨/中雨,33℃/21℃,无持续风向≤3级/无持续风向≤3级
2016-06-28,98,良,73,0,2,0.7,32,118,雷阵雨/雷阵雨,27℃/20℃,无持续风向≤3级/无持续风向≤3级
2016-06-29,145,轻度污染,111,0,2,0.9,33,166,雷阵雨/阴,29℃/22℃,无持续风向≤3级/无持续风向≤3级
2016-06-30,130,轻度污染,60,57,2,0.7,33,192,多云/多云,31℃/22℃,无持续风向≤3级/无持续风向≤3级
2016-07-01,82,良,14,32,2,0.4,25,138,多云/多云,30℃/21℃,无持续风向≤3级/无持续风向≤3级
2016-07-02,119,轻度污染,47,71,3,0.7,38,180,晴/多云,32℃/21℃,无持续风向≤3级/无持续风向≤3级
2016-07-03,137,轻度污染,83,108,8,1.0,43,200,雷阵雨/雷阵雨,31℃/23℃,无持续风向≤3级/无持续风向≤3级
2016-07-04,173,中度污染,131,110,5,1.2,32,216,阴/多云,30℃/21℃,无持续风向≤3级/无持续风向≤3级
2016-07-05,161,中度污染,96,104,5,1.0,30,226,霾/霾,32℃/22℃,无持续风向≤3级/无持续风向≤3级
2016-07-06,155,中度污染,74,106,5,0.9,35,220,晴/霾,32℃/22℃,无持续风向≤3级/无持续风向≤3级
2016-07-07,177,中度污染,110,125,8,1.2,33,242,晴/霾,33℃/23℃,无持续风向≤3级/无持续风向≤3级
2016-07-08,146,轻度污染,91,104,5,1.2,34,210,多云/霾,32℃/24℃,无持续风向≤3级/无持续风向≤3级
2016-07-09,143,轻度污染,83,93,4,0.8,32,207,多云/霾,34℃/25℃,无持续风向≤3级/无持续风向≤3级
2016-07-10,137,轻度污染,91,86,4,0.8,28,200,多云/霾,36℃/26℃,南风3-4级/无持续风向≤3级
2016-07-11,129,轻度污染,86,98,7,0.7,29,191,多云/雷阵雨,36℃/24℃,无持续风向≤3级/无持续风向≤3级
2016-07-12,52,良,29,54,4,0.6,29,94,雷阵雨/晴,32℃/23℃,无持续风向≤3级/无持续风向≤3级
2016-07-13,112,轻度污染,20,43,3,0.5,32,173,晴/多云,35℃/24℃,无持续风向≤3级/无持续风向≤3级
2016-07-14,80,良,35,0,4,0.8,42,135,阵雨/阵雨,31℃/22℃,无持续风向≤3级/无持续风向≤3级
2016-07-15,52,良,36,40,2,0.7,30,77,阵雨/阴,28℃/20℃,无持续风向≤3级/无持续风向≤3级
2016-07-16,54,良,38,53,3,0.8,40,82,阵雨/阵雨,29℃/22℃,无持续风向≤3级/无持续风向≤3级
2016-07-17,154,中度污染,79,97,3,1.1,42,219,阴/多云,31℃/23℃,无持续风向≤3级/无持续风向≤3级
2016-07-18,139,轻度污染,106,130,4,1.3,52,137,晴/雷阵雨,33℃/23℃,无持续风向≤3级/无持续风向≤3级
2016-07-19,133,轻度污染,101,0,2,1.3,44,53,雷阵雨/大雨,26℃/22℃,无持续风向≤3级/无持续风向≤3级
2016-07-20,48,优,33,7,2,0.7,18,57,暴雨/小到中雨,24℃/20℃,东北风3-4级/北风3-4级
2016-07-21,40,优,28,39,2,0.8,27,53,阵雨/阵雨,29℃/23℃,无持续风向≤3级/无持续风向≤3级
2016-07-22,100,良,75,81,2,1.1,32,154,多云/雷阵雨,32℃/25℃,无持续风向≤3级/无持续风向≤3级
2016-07-23,158,中度污染,120,174,2,1.2,34,180,阴/雷阵雨,33℃/26℃,无持续风向≤3级/无持续风向≤3级
2016-07-24,131,轻度污染,73,118,3,0.9,34,194,雷阵雨/暴雨,33℃/24℃,无持续风向≤3级/无持续风向≤3级
2016-07-25,57,良,40,38,3,0.8,29,108,阵雨/多云,29℃/23℃,无持续风向≤3级/无持续风向≤3级
2016-07-26,93,良,21,48,3,0.6,24,151,晴/晴,33℃/24℃,无持续风向≤3级/无持续风向≤3级
2016-07-27,168,中度污染,47,0,2,0.7,35,233,多云/多云,34℃/25℃,无持续风向≤3级/无持续风向≤3级
2016-07-28,128,轻度污染,50,81,2,0.7,31,190,雷阵雨/雷阵雨,33℃/23℃,无持续风向≤3级/无持续风向≤3级
